"","UserName","Condition","CONFIDENCE.Pre","CONFIDENCE.Post","CONFIDENCE.Change","C.Level.Pre","NewC.Change","C.Change","Timestamp","ActivityNumber","GroupName","GameHalf","GameDay","text","Data","Technical.Constraints","Performance.Parameters","Client.and.Consultant.Requests","Design.Reasoning","Collaboration"
"130","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:48",9,"Electric","First",22,"@Steven: The next email says 1 or 2 days after we submit our five TEAM designs.",0,0,0,0,1,1
"131","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:48",9,"Electric","First",22,"@Steven: The next email says 1 or 2 days after we submit our five TEAM designs.",0,0,0,0,1,1
"132","christian x","FirstGame","4","4","0","Low.Pre","No.Change","Neg.Change","10/8/2013 9:49",9,"Electric","First",22,"Neither am I",0,0,0,0,0,0
"133","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:49",9,"Electric","First",22,"Okay because I am not receiving any emails.",0,0,0,0,0,0
"134","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:49",9,"Electric","First",22,"me neither",0,0,0,0,0,0
"135","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:50",9,"Electric","First",22,"Just got one",0,0,0,0,0,0
"136","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:51",9,"Electric","First",22,"oh ok i got one now",0,0,0,0,0,0
"137","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:51",9,"Electric","First",22,"I received one",0,0,0,0,0,0
"138","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:51",9,"Electric","First",22,"(I did get the email.) It looks like we all (or almost all) have prototypes for high agility, low price, high reliability/durability/payload/safety, and low energy usage. We also have more balanced preferential prototypes that may be more usable than the extremely focused prototypes.",1,0,1,0,1,0
"139","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:51",9,"Electric","First",22,"(I did get the email.) It looks like we all (or almost all) have prototypes for high agility, low price, high reliability/durability/payload/safety, and low energy usage. We also have more balanced preferential prototypes that may be more usable than the extremely focused prototypes.",1,0,1,0,1,0
"140","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:53",9,"Electric","First",22,"I agree we should have made more balanced prototypes",0,0,0,0,1,0
"141","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:53",9,"Electric","First",22,"For high mobility, Akash and I both used Composite, but I chose NiCd while he decided to use LiPO. Of course we have the electric actuator, and the strain-gauge sensor was the best for mobility. ROM 6 is clearly the best motion.",1,1,0,0,1,0
"142","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:53",9,"Electric","First",22,"For high mobility, Akash and I both used Composite, but I chose NiCd while he decided to use LiPO. Of course we have the electric actuator, and the strain-gauge sensor was the best for mobility. ROM 6 is clearly the best motion.",1,1,0,0,1,0
"143","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:54",9,"Electric","First",22,"I think Brandon already sent in our batch",0,0,0,0,1,0
"144","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:54",9,"Electric","First",22,"If we're going to send Vedant a mobility prototype, we need to decide which power source to use - that was the only difference between the two mobility prototypes we have listed.",0,1,0,0,1,0
"145","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:54",9,"Electric","First",22,"If we're going to send Vedant a mobility prototype, we need to decide which power source to use - that was the only difference between the two mobility prototypes we have listed.",0,1,0,0,1,0
"146","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:55",9,"Electric","First",22,"No, I sent my five prototypes as a batch to Vedant for the original prototype-making task. That is not our team batch.",0,0,0,0,1,1
"147","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:55",9,"Electric","First",22,"No, I sent my five prototypes as a batch to Vedant for the original prototype-making task. That is not our team batch.",0,0,0,0,1,1
"148","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:56",9,"Electric","First",22,"@Brandon: Oh i thought that was our team batch. My bad",0,0,0,0,1,1
"149","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:58",9,"Electric","First",22,"So... LiPO has the highest payload, but NiCd has the highest agility. Recharge interval is a moot point, and NiCd has a better cost and safety. For an agility prototype (if we're going to send one - everyone needs to agree on what we're sending) it seems like NiCd would be better.",1,1,1,0,1,0
"150","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:58",9,"Electric","First",22,"So... LiPO has the highest payload, but NiCd has the highest agility. Recharge interval is a moot point, and NiCd has a better cost and safety. For an agility prototype (if we're going to send one - everyone needs to agree on what we're sending) it seems like NiCd would be better.",1,1,1,0,1,0
"151","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:58",9,"Electric","First",22,"I actually like your choices although for the last prtotype I would have chosen the Strain-Gauge Sensor",0,1,0,0,1,0
"152","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:58",9,"Electric","First",22,"Well for our team batch, I think we should decide on which prototype will be most balanced",0,0,0,0,1,1
"153","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 9:58",9,"Electric","First",22,"I like the NiCd power source best",0,1,0,0,1,0
"154","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 9:59",9,"Electric","First",22,"I agree I think the best power source is NiCd.",0,1,0,0,1,0
"155","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"I vote composite NiCd and Strain-Gauge",0,1,0,0,0,0
"156","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"Becuase it is a balance of low cost and high quality.",1,0,1,0,1,0
"157","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"is the best material and the piezoelectric",0,1,0,0,1,0
"158","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"I think aluminum",0,1,0,0,0,0
"159","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"We all chose NiCd for the power source of our ""preference"" prototype.",0,1,0,0,1,0
"160","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"I personally liked piezoelectric, but more of the internal consultants preferred strain-gauge. So why one or the other?",0,1,0,1,0,0
"161","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"We all chose NiCd for the power source of our ""preference"" prototype.",0,1,0,0,1,0
"162","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:00",9,"Electric","First",22,"I personally liked piezoelectric, but more of the internal consultants preferred strain-gauge. So why one or the other?",0,1,0,1,0,0
"163","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:01",9,"Electric","First",22,"And ROM 4",0,1,0,0,0,0
"164","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:01",9,"Electric","First",22,"we get to choose 5 right? so we should have prototypes with both sensors",0,1,0,0,1,0
"165","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Electric","First",22,"S.G.-Strain-Gauge from now on.",0,1,0,0,0,0
"166","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Electric","First",22,"@Steven: I like ROM 4 too",0,1,0,0,0,0
"167","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Electric","First",22,"Ok - so we'll have two ""good"" prototypes and 3 test prototypes? I would be fine with that. @Steven: Yes, I prefer ROM 4 also.",0,1,0,0,1,0
"168","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Electric","First",22,"Sure.",0,0,0,0,0,0
"169","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Electric","First",22,"Ok - so we'll have two ""good"" prototypes and 3 test prototypes? I would be fine with that. @Steven: Yes, I prefer ROM 4 also.",0,1,0,0,1,0
"170","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:02",9,"Electric","First",22,"Sure.",0,0,0,0,0,0
"171","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:03",9,"Electric","First",22,"But I believe SG is better because it is a bit cheaper and more agile",1,0,0,0,1,0
"172","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:03",9,"Electric","First",22,"but the piezoelectric is more reliable",0,1,0,0,0,0
"173","alexander b","FirstGame","5","7","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:03",9,"Electric","First",22,"@Brandon: I like that idea",0,0,0,0,0,0
"174","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:04",9,"Electric","First",22,"just balanced in different areas",0,0,0,0,1,0
"175","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:04",9,"Electric","First",22,"In reality they are basically of equal value",1,0,0,0,0,0
"176","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:04",9,"Electric","First",22,"@Steven: I agree",0,0,0,0,0,0
"177","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:18",9,"Electric","First",22,"so, what next",0,0,0,0,0,0
"178","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:19",9,"Electric","First",22,"Hmmm.... My Window won't show up now, so I can't look at graphs and REDD.",1,0,0,0,1,0
"179","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:19",9,"Electric","First",22,"Hmmm.... My Window won't show up now, so I can't look at graphs and REDD.",1,0,0,0,1,0
"180","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:20",9,"Electric","First",22,"okay good, I thought I was the only one with technical difficulties",0,0,0,0,0,0
"181","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:20",9,"Electric","First",22,"@Brandon: neither can I",0,0,0,0,0,0
"182","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:21",9,"Electric","First",22,"Clicking the email alert in the upper corner does not open a window either.",0,0,0,0,0,0
"183","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:21",9,"Electric","First",22,"Clicking the email alert in the upper corner does not open a window either.",0,0,0,0,0,0
"184","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:22",9,"Electric","First",22,"How do we make the team batch",0,0,0,0,1,1
"185","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:22",9,"Electric","First",22,"Anyway, ? Material + NiCd + Piezo/SG + ROM 4 + electric actuator for the ""good"" prototypes. Which material did everyone like?",0,1,0,0,1,0
"186","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:22",9,"Electric","First",22,"Anyway, ? Material + NiCd + Piezo/SG + ROM 4 + electric actuator for the ""good"" prototypes. Which material did everyone like?",0,1,0,0,1,0
"187","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:23",9,"Electric","First",22,"also did you guys do what the email said? i was a little confused about that part",0,0,0,0,0,0
"188","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:23",9,"Electric","First",22,"I would say one with composite and one with aluminum",0,1,0,0,0,0
"189","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:23",9,"Electric","First",22,"I like aluminum the best",0,1,0,0,1,0
"190","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:23",9,"Electric","First",22,"what did the email say I can open that",0,0,0,0,0,0
"191","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:23",9,"Electric","First",22,"cant*",0,0,0,0,0,0
"192","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:25",9,"Electric","First",22,"If we only have two ""good"" prototypes, then we need to match the SG and Piezo with aluminum and composite. Perhaps composite should go with Piezo since then the lower agility sensor would be with the higher agility agility material?",1,1,1,0,1,0
"193","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:25",9,"Electric","First",22,"If we only have two ""good"" prototypes, then we need to match the SG and Piezo with aluminum and composite. Perhaps composite should go with Piezo since then the lower agility sensor would be with the higher agility agility material?",1,1,1,0,1,0
"194","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:26",9,"Electric","First",22,"and maybe one that is a bit of an alternate",0,0,0,0,0,0
"195","steven z","FirstGame","7","8","1","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:26",9,"Electric","First",22,"I agree",0,0,0,0,0,0
"196","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:26",9,"Electric","First",22,"we can only have 2 ""good"" ones? why can't we test all 4 combinations",0,0,0,0,0,0
"197","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:27",9,"Electric","First",22,"@Akash: There was an email that said to have our team meeting, then agree on 5 group prototypes, make a batch, and send them in a new notebook. We each evaluate all 5 of the prototypes in that notebook, just like we did with the personal prototypes.",0,0,0,0,1,1
"198","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:27",9,"Electric","First",22,"@Akash: There was an email that said to have our team meeting, then agree on 5 group prototypes, make a batch, and send them in a new notebook. We each evaluate all 5 of the prototypes in that notebook, just like we did with the personal prototypes.",0,0,0,0,1,1
"199","akash v","FirstGame","6","8","2","High.Pre","Pos.Change","Pos.Change","10/8/2013 10:28",9,"Electric","First",22,"Brandon can you make the team batch?",0,0,0,0,1,1
"200","brandon l","FirstGame","5","6","1","Low.Pre","Pos.Change","Pos.Change","10/8/2013 10:28",9,"Electric","First",22,"We definitely can have all four combinations. The only thing is they're not huge variations, so it may be better to have the test prototypes. What does everyone think?",0,0,0,0,1,0
